job_title,job_category,employee_residence,experience_level,employment_type,company_location,company_size,salary_in_usd
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,247500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,172200
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,247500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,172200
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,153600
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,106800
Business Intelligence Developer,BI and Visualization,Canada,Senior,Full-time,Canada,M,140000
Business Intelligence Developer,BI and Visualization,Canada,Senior,Full-time,Canada,M,76500
ETL Developer,Data Engineering,United States,Senior,Full-time,United States,M,182850
ETL Developer,Data Engineering,United States,Senior,Full-time,United States,M,113000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,150000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,120000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,105000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,95000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,306000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,204000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,135000
Data Architect,Data Architecture and Modeling,United Kingdom,Senior,Full-time,United Kingdom,M,104584
Data Architect,Data Architecture and Modeling,United Kingdom,Senior,Full-time,United Kingdom,M,92280
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,126000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,86400
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,232760
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,169280
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,136000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,104000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,185900
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,129300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,168000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,130000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,185900
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,129300
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,162500
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,130000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,240350
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,174800
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,247500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,172200
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,154000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,116000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,168000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,130000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,153600
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,107500
Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,United Kingdom,M,94100
Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,United Kingdom,M,72400
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,178000
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,152000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,192000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,164000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,233200
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,194000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,161000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,M,225000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,M,156400
NLP Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,210000
NLP Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,160000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,153600
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,107500
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,185900
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,129300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,145000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,120000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,206000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,130000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,153600
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,107500
Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,United Kingdom,M,146100
Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,United Kingdom,M,112400
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,241000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,155000
Data Engineer,Data Engineering,United States,Executive,Full-time,United States,M,194500
Data Engineer,Data Engineering,United States,Executive,Full-time,United States,M,115500
Data Specialist,Data Management and Strategy,United States,Mid-level,Full-time,United States,M,110000
Data Specialist,Data Management and Strategy,United States,Mid-level,Full-time,United States,M,70000
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,199000
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,145000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,200000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,170000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,150120
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,120096
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,253000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,168000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,200000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,170000
Decision Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,185900
Decision Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,129300
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,178600
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,142880
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,255000
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,169000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,155000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,100000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,151410
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,144200
Data Scientist,Data Science and Research,United States,Entry-level,Full-time,United States,M,151410
Data Scientist,Data Science and Research,United States,Entry-level,Full-time,United States,M,115360
